-5.686265230178833008e-01,-3.867534101009368896e-01
-5.952642560005187988e-01,2.200489938259124756e-01
2.333268076181411743e-01,6.073753833770751953e-01
-3.340979516506195068e-01,-3.021326959133148193e-01
1.527404040098190308e-01,-1.544463932514190674e-01
-3.841671943664550781e-01,-2.556604146957397461e-01
3.390492200851440430e-01,6.269011497497558594e-01
-5.605189204216003418e-01,6.830993574112653732e-03
-4.667317569255828857e-01,5.062656104564666748e-02
-3.943468630313873291e-01,3.335863649845123291e-01
4.936431050300598145e-01,7.572045922279357910e-01
1.486049685627222061e-02,2.724133804440498352e-02
1.741781383752822876e-01,4.110673964023590088e-01
5.652906373143196106e-02,-7.727097868919372559e-01
2.149287313222885132e-01,4.798528552055358887e-02
3.880541622638702393e-01,-1.743581146001815796e-01
7.411693334579467773e-01,4.259634912014007568e-01
-3.573973774909973145e-01,4.331495165824890137e-01
-1.444164365530014038e-01,-2.308161258697509766e-01
-1.377256512641906738e-01,-3.086204640567302704e-02
8.368249535560607910e-01,5.252087712287902832e-01
7.552515715360641479e-03,-2.451289296150207520e-01
3.573967814445495605e-01,1.272644847631454468e-01
-7.998808622360229492e-01,-3.100172877311706543e-01
5.176888406276702881e-02,-6.546128392219543457e-01
7.822765111923217773e-01,3.983880579471588135e-01
2.944715321063995361e-02,-7.875911891460418701e-02
-5.437044799327850342e-02,4.461486935615539551e-01
2.163326740264892578e-01,-7.324856519699096680e-01
2.582262158393859863e-01,2.954505085945129395e-01
-4.830962419509887695e-01,1.938030570745468140e-01
-2.150904834270477295e-01,3.553956151008605957e-01
3.907233178615570068e-01,-1.876161992549896240e-01
1.642166227102279663e-01,6.986784934997558594e-01
3.320282399654388428e-01,-5.365982651710510254e-02
-4.611485898494720459e-01,-7.150448560714721680e-01
-4.309599399566650391e-01,-2.828953564167022705e-01
2.009915374219417572e-02,-1.021454259753227234e-01
-6.719291210174560547e-02,-5.494603514671325684e-01
-2.853516340255737305e-01,4.317393004894256592e-01
5.101367235183715820e-01,-3.707499504089355469e-01
